id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,title,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,results_search_start_date,results_search_end_date,registry_download_date,doi,pmid,url,publication_date,publication_type,has_pubmed,has_ft,ft_source,pub_title,journal_pubmed,ppub_date,epub_date,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft,has_reg_pub_link,pmid_link,doi_link,reference_derived,has_crossreg_clinicaltrials.gov,has_crossreg_isrctn,has_crossreg_eudract,has_crossreg_drks,has_crossreg_anzctr,has_crossreg_ntr,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft,n_crossreg_reg,n_reg_pub_any,n_reg_pub_doi_or_pmid,results_followup_pub,results_followup_sumres,has_followup_2y_pub,has_followup_2y_sumres,has_followup_5y_pub,has_followup_5y_sumres,is_summary_results_1y,is_summary_results_2y,is_summary_results_5y,is_publication_2y,is_publication_5y,color_green_only,color,issn,journal_unpaywall,publisher,publication_date_unpaywall,syp_response,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published,is_oa,is_archivable,is_closed_archivable,reg_after_cd,reg_after_pub,reg_1y_after_start
NCT03312816,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Effect of Oxidized Plant Sterols on Serum Concentrations of Plant Sterol Oxidation Products (POP),large,Industry,Interventional,Other,NA,60,Completed,Double,Randomized,TRUE,FALSE,TRUE,FALSE,2017-10-12,2017-10-16,2017-12-08,2017,2017-12-08,2017,NA,NA,NA,4,57,57,661,661,718,2020-07-01,2020-09-01,2021-08-15,10.3390/nu11102319,31575059,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6835335/,2019-09-30,journal publication,TRUE,TRUE,doi,"Serum Concentration of Plant Sterol Oxidation Products (POP) Compared to Cholesterol Oxidation Products (COP) after Intake of Oxidized Plant Sterols: A Randomised, Placebo-Controlled, Double-Blind Dose‒Response Pilot Study",Nutrients,2019-Sep-30,2019-09-30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,998,1346,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,gold,gold,2072-6643,Nutrients,MDPI AG,2019-09-30,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT03281616,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Lifestyle in Turkish-Background Diabetics,large,Other,Interventional,Behavioral,NA,110,Completed,None (Open Label),Randomized,TRUE,TRUE,FALSE,FALSE,2017-09-11,2014-06-01,2015-09-30,2015,2015-06-30,2015,NA,NA,NA,-1198,-712,-804,1168,1260,456,2020-07-01,2020-09-01,2021-08-15,10.1038/s41430-018-0371-z,30538299,https://www.nature.com/articles/s41430-018-0371-z,2018-12-11,journal publication,TRUE,TRUE,doi,Lifestyle interventions in Muslim patients with metabolic syndrome-a feasibility study,European journal of clinical nutrition,2019-05,2018-12-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1798,2146,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0954-3007,1476-5640",European Journal of Clinical Nutrition,Springer Science and Business Media LLC,2018-12-11,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2020-05-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
NCT03114306,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Evaluation of a Fast-track Knee Arthroplasty Concept,large,Other,Interventional,Procedure,NA,40,Completed,Double,Randomized,TRUE,FALSE,TRUE,FALSE,2017-03-27,2017-04-05,2017-08-30,2017,2017-08-30,2017,NA,NA,NA,9,156,156,579,579,735,2020-07-01,2020-09-01,2021-08-15,10.1097/eja.0000000000000929,30562225,https://pubmed.ncbi.nlm.nih.gov/30562225/,2019-04-01,journal publication,TRUE,TRUE,doi,Local infiltration anaesthesia versus sciatic nerve and adductor canal block for fast-track knee arthroplasty: A randomised controlled clinical trial,European journal of anaesthesiology,2019-04,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5,5,1098,1446,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,closed,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2019-04-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'other-closed', 'terms': ''}]",publisher,12,2020-04-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02963298,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,CRRT for Glutamate Elimination After Cardiac Arrest,large,Other,Interventional,Procedure,NA,42,Completed,None (Open Label),Randomized,TRUE,FALSE,TRUE,FALSE,2016-10-11,2016-10-01,2017-09-06,2017,2017-09-06,2017,NA,NA,NA,-10,330,330,747,747,1077,2020-07-01,2020-09-01,2021-08-15,10.1016/j.resuscitation.2019.09.020,31557520,https://pubmed.ncbi.nlm.nih.gov/31557520/,2019-09-23,journal publication,TRUE,TRUE,doi,Elimination of glutamate using CRRT for 72 h in patients with post-cardiac arrest syndrome: A randomized clinical pilot trial,Resuscitation,2019-11,2019-09-23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1091,1439,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,closed,closed,0300-9572,Resuscitation,Elsevier BV,2019-11-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2020-11-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02947542,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Use of Different Diagnostic Coronary Catheters Over the Radial Access - the UDDC - Radial Trial,large,Other,Interventional,Device,NA,300,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,FALSE,2016-10-18,2016-04-01,2016-12-01,2016,2016-11-01,2016,NA,NA,NA,-200,44,14,627,657,671,2020-07-01,2020-09-01,2021-08-15,10.1016/j.amjcard.2018.07.039,30217374,https://www.sciencedirect.com/science/article/abs/pii/S0002914918316230,2018-08-20,journal publication,TRUE,TRUE,doi,Performance of One- Compared With Two-Catheter Concepts in Transradial Coronary Angiography (from the Randomized Use of Different Diagnostic Catheters-Radial-Trial),The American journal of cardiology,2018-11-15,2018-08-20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1370,1718,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,closed,closed,0002-9149,The American Journal of Cardiology,Elsevier BV,2018-11-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2019-11-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02930590,ClinicalTrials.gov,TRUE,2,Publ found in Google search (no ID),FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Effects of Different Support Surfaces on the Properties Skin After Loading,large,Other,Interventional,Other,NA,15,Completed,None (Open Label),Randomized,TRUE,FALSE,TRUE,TRUE,2016-09-26,2016-09-01,2017-03-01,2017,2017-03-01,2017,2017-09-14,197,197,-25,156,156,300,300,456,2020-07-01,2020-09-01,2021-08-15,10.1111/iwj.12883,29277963,https://onlinelibrary.wiley.com/doi/abs/10.1111/iwj.12883,2017-12-26,journal publication,TRUE,TRUE,doi,Comparing the effects of 3 different pressure ulcer prevention support surfaces on the structure and function of heel and sacral skin: An exploratory cross-over trial,International wound journal,2018-Jun,2017-12-26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1280,1628,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,green,green,1742-4801,International Wound Journal,Wiley,2017-12-26,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02896062,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Development and Evaluation of a Sleep-coaching Program,large,Other,Interventional,Behavioral,NA,48,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,FALSE,2016-08-31,2014-10-01,2017-11-01,2017,2016-10-01,2016,NA,NA,NA,-700,427,31,503,899,930,2020-07-01,2020-09-01,2021-08-15,10.5664/jcsm.7666,30853042,https://pubmed.ncbi.nlm.nih.gov/30853042/,2019-03-19,journal publication,TRUE,TRUE,doi,Effects of a Workplace-Based Sleep Health Program on Sleep in Members of the German Armed Forces,Journal of clinical sleep medicine : JCSM : official publication of the American Academy of Sleep Medicine,2019-03-15,2019-03-15,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1035,1383,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,bronze,green,"1550-9389,1550-9397",Journal of Clinical Sleep Medicine,American Academy of Sleep Medicine (AASM),2019-03-15,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,[],journal,6,2019-09-14,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE
NCT02893800,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Validation and Optimization of the Individual Benefits of Locating Systems in Dementia Care,large,Other,Interventional,Device,NA,40,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,FALSE,2016-08-29,2016-06-01,2016-11-01,2016,2016-11-01,2016,NA,NA,NA,-89,64,64,738,738,802,2020-07-01,2020-09-01,2021-08-15,10.1016/j.trci.2018.10.002,30519629,https://www.sciencedirect.com/science/article/pii/S2352873718300635,2018-11-09,journal publication,TRUE,TRUE,doi,User experience and clinical effectiveness with two wearable global positioning system devices in home dementia care,"Alzheimer's & dementia (New York, N. Y.)",2018,2018-11-09,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1400,1748,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,gold,gold,"2352-8737,2352-8737",Alzheimer's & Dementia: Translational Research & Clinical Interventions,Wiley,2018-01-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02794272,ClinicalTrials.gov,TRUE,2,Publ found in Google search (no ID),FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,tDCS Effects on GABA Concentration and Brain Functional Connectivity in Older Adults Of Working Age,large,Other,Interventional,Device,NA,24,Completed,Single,Randomized,TRUE,FALSE,TRUE,FALSE,2016-04-05,2016-04-01,2016-08-01,2016,2016-07-01,2016,NA,NA,NA,-4,118,87,254,285,372,2020-07-01,2020-09-01,2021-08-15,10.1523/jneurosci.0079-17.2017,28314813,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6596583/,2017-04-12,journal publication,TRUE,TRUE,doi,tDCS-Induced Modulation of GABA Levels and Resting-State Functional Connectivity in Older Adults,The Journal of neuroscience : the official journal of the Society for Neuroscience,2017-Apr-12,2017-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,6,1492,1840,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,bronze,green,"0270-6474,1529-2401",The Journal of Neuroscience,Society for Neuroscience,2017-03-17,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,6,2017-09-16,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02794259,ClinicalTrials.gov,TRUE,2,Publ found in Google search (no ID),FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,tDCS Effects on GABA Concentration and Brain Functional Connectivity in Older Adults of Retirement Age,large,Other,Interventional,Device,NA,24,Completed,Single,Randomized,TRUE,FALSE,TRUE,FALSE,2016-04-05,2016-04-01,2016-08-01,2016,2016-07-01,2016,NA,NA,NA,-4,118,87,254,285,372,2020-07-01,2020-09-01,2021-08-15,10.1523/jneurosci.0079-17.2017,28314813,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6596583/,2017-04-12,journal publication,TRUE,TRUE,doi,tDCS-Induced Modulation of GABA Levels and Resting-State Functional Connectivity in Older Adults,The Journal of neuroscience : the official journal of the Society for Neuroscience,2017-Apr-12,2017-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,6,1492,1840,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,bronze,green,"0270-6474,1529-2401",The Journal of Neuroscience,Society for Neuroscience,2017-03-17,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,6,2017-09-16,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02755246,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Polyamine-enriched Diet in Healthy Older Adults With Subjective Cognitive Decline,large,Other,Interventional,Dietary Supplement,Phase 2,30,Completed,Triple,Randomized,TRUE,FALSE,TRUE,FALSE,2016-04-05,2016-04-01,2016-09-01,2016,2016-08-01,2016,NA,NA,NA,-4,149,118,763,794,912,2020-07-01,2020-09-01,2021-08-15,10.1016/j.cortex.2018.09.014,30388439,https://pubmed.ncbi.nlm.nih.gov/30388439/,2018-10-04,journal publication,TRUE,TRUE,doi,The effect of spermidine on memory performance in older adults at risk for dementia: A randomized controlled trial,Cortex; a journal devoted to the study of the nervous system and behavior,2018-12,2018-10-04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,20,20,1461,1809,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,green,green,0010-9452,Cortex,Elsevier BV,2018-12-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2019-12-01,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT02741973,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Yoga in School Sports - a Pilot Study in Germany,large,Other,Interventional,Other,NA,102,Completed,None (Open Label),Non-Randomized,FALSE,FALSE,TRUE,FALSE,2016-03-23,2016-03-01,2016-12-01,2016,2016-12-01,2016,NA,NA,NA,-22,253,253,1077,1077,1330,2020-07-01,2020-09-01,2021-08-15,10.1016/j.ctim.2019.102243,31987242,https://www.sciencedirect.com/science/article/pii/S0965229919301530,2019-11-13,journal publication,TRUE,TRUE,doi,Yoga in school sport - A non-randomized controlled pilot study in Germany,Complementary therapies in medicine,2020-Jan,2019-11-13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1370,1718,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,closed,closed,0965-2299,Complementary Therapies in Medicine,Elsevier BV,2020-01-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT02720952,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Treatment of Adrenal Insufficiency in Children,large,Industry,Interventional,Drug,Phase 3,24,Completed,None (Open Label),NA,NA,FALSE,FALSE,TRUE,2016-03-16,2015-03-01,2016-07-01,2016,2016-07-01,2016,2017-02-28,242,242,-381,107,107,411,411,518,2020-07-01,2020-09-01,2021-08-15,10.1111/cen.13447,28815660,https://onlinelibrary.wiley.com/doi/full/10.1111/cen.13447,2017-08-16,journal publication,TRUE,TRUE,doi,"Absorption and tolerability of taste-masked hydrocortisone granules in neonates, infants and children under 6 years of age with adrenal insufficiency",Clinical endocrinology,2018-Jan,2017-09-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,3,0,0,0,1523,1871,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,hybrid,hybrid,0300-0664,Clinical Endocrinology,Wiley,2017-09-07,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,TRUE
NCT02664805,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,"Proof of Concept, Twice Daily Applications of LEO 124249 Ointment in the Treatment of Chronic Hand Eczema",large,Industry,Interventional,Drug,Phase 2,91,Completed,Quadruple,Randomized,TRUE,FALSE,TRUE,FALSE,2016-01-22,2016-02-01,2016-10-01,2016,2016-07-01,2016,NA,NA,NA,10,253,161,1062,1154,1315,2020-07-01,2020-09-01,2021-08-15,10.1111/bjd.18469,31466119,https://onlinelibrary.wiley.com/doi/full/10.1111/bjd.18469,2019-08-29,journal publication,TRUE,TRUE,doi,"Efficacy and safety of topical delgocitinib in patients with chronic hand eczema: data from a randomized, double-blind, vehicle-controlled phase IIa study",The British journal of dermatology,2020-05,2019-11-08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,1431,1779,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,hybrid,hybrid,"0007-0963,1365-2133",British Journal of Dermatology,Wiley,2019-11-08,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
NCT02658370,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,An Animated Home-based Physical Exercise Program as a Treatment Option for Patients With Rheumatoid Arthritis,large,Other,Interventional,Device,NA,30,Completed,None (Open Label),Non-Randomized,FALSE,TRUE,FALSE,FALSE,2016-01-13,2011-08-01,2014-07-01,2014,2014-07-01,2014,NA,NA,NA,-1626,-561,-561,779,779,218,2020-07-01,2020-09-01,2021-08-15,10.1186/s12891-016-1208-3,27538847,https://pubmed.ncbi.nlm.nih.gov/27538847/,2016-08-18,journal publication,TRUE,TRUE,doi,A prospective pilot study to evaluate an animated home-based physical exercise program as a treatment option for patients with rheumatoid arthritis,BMC musculoskeletal disorders,2016-08-18,2016-08-18,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,2254,2602,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,gold,gold,1471-2474,BMC Musculoskeletal Disorders,Springer Science and Business Media LLC,2016-08-18,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE
NCT02569619,ClinicalTrials.gov,TRUE,2,Publ found in Google ID search,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Evaluation of an Intervention to Promote Physical Activity in Outpatients With Mental Disorders,large,Other,Interventional,Behavioral,Phase 2,86,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,FALSE,2015-10-02,2014-04-01,2016-03-01,2016,2016-03-01,2016,NA,NA,NA,-549,151,151,921,921,1072,2020-07-01,2020-09-01,2021-08-15,10.1007/s00406-018-0941-z,30194668,https://link.springer.com/article/10.1007/s00406-018-0941-z,2018-09-08,journal publication,TRUE,TRUE,doi,Increasing physical activity and healthy diet in outpatients with mental disorders: a randomized-controlled evaluation of two psychological interventions,European archives of psychiatry and clinical neuroscience,2019-Aug,2018-09-08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8,8,1645,1993,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0940-1334,1433-8491",European Archives of Psychiatry and Clinical Neuroscience,Springer Science and Business Media LLC,2018-09-08,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2020-08-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
NCT02566369,ClinicalTrials.gov,TRUE,2,Publ found in Google search (no ID),FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Efficacy and Safety of CD5789 (Trifarotene) 50μg/g Cream Versus Vehicle Cream in Acne Vulgaris,large,Industry,Interventional,Drug,Phase 3,1208,Completed,Quadruple,Randomized,TRUE,TRUE,TRUE,TRUE,2015-10-01,2015-11-30,2017-11-14,2017,2017-11-14,2017,2019-04-18,520,520,60,775,775,465,465,1240,2020-07-01,2020-09-01,2021-08-15,10.1016/j.jaad.2019.02.044,30802558,https://pubmed.ncbi.nlm.nih.gov/30802558/,2019-02-22,journal publication,TRUE,TRUE,doi,Randomized phase 3 evaluation of trifarotene 50 μg/g cream treatment of moderate facial and truncal acne,Journal of the American Academy of Dermatology,2019-Jun,2019-02-22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,3,0,0,0,1022,1370,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,hybrid,hybrid,0190-9622,Journal of the American Academy of Dermatology,Elsevier BV,2019-06-01,no_embargo_info,TRUE,['institutional repository'],TRUE,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",TRUE,TRUE,TRUE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",article,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
NCT02557698,ClinicalTrials.gov,TRUE,2,Registry linked,FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Effectiveness of Using an Oil Bath Additive,large,Other,Interventional,Other,NA,60,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,TRUE,2015-09-21,2014-11-01,2015-09-01,2015,2015-04-01,2015,2017-01-18,505,658,-324,-20,-173,421,574,401,2020-07-01,2020-09-01,2021-08-15,10.1016/j.ijnurstu.2016.10.010,27815985,https://pubmed.ncbi.nlm.nih.gov/27815985/,2016-10-26,journal publication,TRUE,TRUE,doi,The effectiveness of using a bath oil to reduce signs of dry skin: A randomized controlled pragmatic study,International journal of nursing studies,2017-Jan,2016-10-26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,1,1827,2175,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,closed,closed,0020-7489,International Journal of Nursing Studies,Elsevier BV,2017-01-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2018-01-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
NCT02552654,ClinicalTrials.gov,TRUE,2,Publ found in Google search (no ID),FALSE,TRUE,TRUE,TRUE,TRUE,Berlin,NA,Cortisol and the Formation of Intrusive Memories,large,Other,Interventional,Behavioral,NA,60,Completed,Double,Randomized,TRUE,TRUE,TRUE,FALSE,2015-09-16,2015-09-01,2016-01-01,2016,2015-11-01,2015,NA,NA,NA,-15,107,46,225,286,332,2020-07-01,2020-09-01,2021-08-15,10.1016/j.jpsychires.2016.08.005,27569651,https://pubmed.ncbi.nlm.nih.gov/27569651/,2016-08-13,journal publication,TRUE,TRUE,doi,Impact of exogenous cortisol on the formation of intrusive memories in healthy women,Journal of psychiatric research,2016-12,2016-08-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1705,2053,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,0022-3956,Journal of Psychiatric Research,Elsevier BV,2016-12-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2017-12-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
