id,pub_title,doi,pmid,registration_date,start_date,completion_date,has_iv_trn_abstract,has_iv_trn_ft,has_reg_pub_link,reg_1y_after_start,reg_after_cd,reg_after_pub,has_crossreg_eudract,has_crossreg_isrctn
NCT00398554,"Feasibility of VECOPA, a dose-intensive chemotherapy regimen for children and adolescents with intermediate and advanced stage Hodgkin lymphoma: results of the GPOH-HD-2002/VECOPA pilot trial",10.3109/10428194.2014.961011,25204374,2006-11-09,2005-06-01,2013-03-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
NCT00402532,"Everolimus Versus Mycophenolate Mofetil De Novo After Lung Transplantation: A Prospective, Randomized, Open-Label Trial",10.1111/ajt.13835,27104933,2006-11-20,2005-03-01,2011-12-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00403884,Selective Retina Therapy in Acute and Chronic-Recurrent Central Serous Chorioretinopathy,10.1159/000439188,26368551,2006-11-24,2004-10-01,2010-08-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00427180,A test method for quantification of stimulus-induced depression effects on perceptual threshold in epiretinal prosthesis,10.1111/aos.12179,24112756,2007-01-25,2006-12-01,2010-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00431561,Targeted therapy for high-grade glioma with the TGF-β2 inhibitor trabedersen: results of a randomized and controlled phase IIb study,10.1093/neuonc/noq142,20980335,2007-02-05,2003-04-01,2009-03-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00434161,"In a high-dose melphalan setting, palifermin compared with placebo had no effect on oral mucositis or related patient's burden",10.1038/bmt.2012.257,23241739,2007-02-08,2006-12-01,2012-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00466102,Everolimus as treatment for breast cancer patients with bone metastases only: results of the phase II RADAR study,10.1007/s00432-013-1518-x,24072232,2007-04-25,2006-12-01,2012-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00490984,A study of the new generation of the advance system tongue implants: three- and six-month effects of tongue to mandible tethering for obstructive sleep apnea,10.1002/lary.22173,21994041,2007-06-21,2006-02-01,2009-07-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00507832,"Evaluation of the antipruritic effects of topical pimecrolimus in non-atopic prurigo nodularis: results of a randomized, hydrocortisone-controlled, double-blind phase II trial",10.1159/000355671,24281309,2007-07-26,2007-04-01,2009-10-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00538590,Capsule excision and Ologen implantation for revision after glaucoma drainage device surgery,10.1007/s00417-010-1385-y,20405139,2007-09-29,2007-07-01,2010-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00545493,Rasmussen encephalitis: incidence and course under randomized therapy with tacrolimus or intravenous immunoglobulins,10.1111/epi.12042,23216622,2007-10-16,2002-11-01,2010-04-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00554151,Improving mitral valve coaptation with adjustable rings: outcomes from a European multicentre feasibility study with a new-generation adjustable annuloplasty ring system,10.1093/ejcts/ezt128,23530026,2007-11-02,2007-07-01,2010-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00567801,"Controlled reperfusion versus conventional treatment of the acutely ischemic limb: results of a randomized, open-label, multicenter trial",10.1161/circinterventions.112.000371,23881815,2007-12-04,2002-09-01,2010-09-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00616096,Improvement of treatment-refractory atopic dermatitis by immunoadsorption: a pilot study,10.1016/j.jaci.2010.07.042,20970174,2008-02-04,2008-01-01,2009-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00656656,"Treatment of severe pemphigus with a combination of immunoadsorption, rituximab, pulsed dexamethasone and azathioprine/mycophenolate mofetil: a pilot study of 23 patients",10.1111/j.1365-2133.2011.10585.x,21910700,2008-04-07,2008-01-01,2011-07-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00661986,Low vs. higher-dose dark chocolate and blood pressure in cardiovascular high-risk patients,10.1038/ajh.2010.29,20203627,2008-04-17,2008-02-01,2009-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00666341,Specific subcutaneous immunotherapy with recombinant grass pollen allergens: first randomized dose-ranging safety study,10.1111/j.1365-2222.2012.03971.x,22909165,2008-04-21,2007-09-01,2010-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT00681135,"A randomized clinical trial comparing the impact of different oral hygiene protocols and sealant applications on plaque, gingival, and caries index scores",10.1093/ejo/cjt043,23825160,2008-05-16,2008-04-01,2011-04-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00686244,An internet-delivered exercise intervention for workplace health promotion in overweight sedentary employees: a randomized trial,10.1016/j.ypmed.2010.07.008,20638409,2008-05-21,2008-04-01,2009-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00720850,Lenalidomide maintenance after allogeneic HSCT seems to trigger acute graft-versus-host disease in patients with high-risk myelodysplastic syndromes or acute myeloid leukemia and del(5q): results of the LENAMAINT trial,10.3324/haematol.2012.067629,22952334,2008-07-17,2008-04-01,2011-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00752336,"Health-related quality of life and exercise tolerance in recipients of heart transplants and left ventricular assist devices: a prospective, comparative study",10.1016/j.healun.2010.08.030,20980169,2008-09-12,2002-01-01,2009-09-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00763464,Detection of coronary artery disease in postmenopausal women: the significance of integrated stress imaging tests in a 4-year prognostic study,10.1007/s00392-014-0780-5,25367244,2008-09-29,2006-10-01,2011-06-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00783653,A phase I/II study of sunitinib and intensive chemotherapy in patients over 60 years of age with acute myeloid leukaemia and activating FLT3 mutations,10.1111/bjh.13353,25818407,2008-10-31,2008-08-01,NA,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE
NCT00784446,Phase I/II trial of capecitabine and oxaliplatin in combination with bevacizumab and imatinib in patients with metastatic colorectal cancer: AIO KRK 0205,10.1038/bjc.2013.409,23963139,2008-11-03,2008-04-01,2012-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00795964,Ventilation with low tidal volumes during upper abdominal surgery does not improve postoperative lung function,10.1093/bja/aes140,22661750,2008-11-20,2008-09-01,2010-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00804817,Interdisciplinary care programme to improve self-management for cancer patients undergoing stem cell transplantation: a prospective non-randomised intervention study,10.1111/ecc.12458,26857103,2008-12-08,2007-12-01,2010-08-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00811291,"Three-month B vitamin supplementation in pre-school children affects folate status and homocysteine, but not cognitive performance",10.1007/s00394-013-0647-y,24481688,2008-12-17,2008-09-01,2011-12-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00811668,Anticyclic modulated ventilation versus continuous positive airway pressure in patients with coexisting obstructive sleep apnea and Cheyne-Stokes respiration: a randomized crossover trial,10.1016/j.sleep.2014.02.012,24841107,2008-12-18,2008-05-01,2009-10-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00815945,Phase II Study Evaluating PegLiposomal Doxorubicin and Carboplatin Combination Chemotherapy in Gynecologic Sarcomas and Mixed Epithelial-Mesenchymal Tumors A Phase II Protocol of the Arbeitsgemeinschaft Gynaekologische Onkologie Study Group (AGO-GYN 7),10.1097/igc.0000000000000831,27654266,2008-12-30,2008-06-01,2012-01-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00819286,Sternal closure with rigid plate fixation versus wire closure: a randomized controlled multicenter trial,10.1016/j.athoracsur.2012.07.085,23103010,2009-01-06,2008-11-01,2011-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00831688,"Effect of transtympanic low-pressure therapy in patients with unilateral Menière's disease unresponsive to betahistine: a randomised, placebo-controlled, double-blinded, clinical trial",10.1017/s0022215112000102,22365373,2009-01-28,2005-08-01,2009-04-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00832234,"Dexamethasone, rituximab, and cyclophosphamide as primary treatment of Waldenström macroglobulinemia: final analysis of a phase 2 study",10.1182/blood-2015-05-647420,26359434,2009-01-27,2006-09-01,2013-06-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
NCT00843297,Invasive versus non-invasive cooling after in- and out-of-hospital cardiac arrest: a randomized trial,10.1007/s00392-013-0572-3,23644718,2009-02-12,2008-04-01,2010-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00867750,Pilot randomized trial of selective internal radiation therapy vs. chemoembolization in unresectable hepatocellular carcinoma,10.1111/liv.12750,25443863,2009-03-13,2006-03-01,2011-06-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00895609,Sugammadex and neostigmine dose-finding study for reversal of shallow residual neuromuscular block,10.1097/aln.0b013e3181f4182a,20885293,2009-04-29,2009-03-01,2009-08-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00897897,MR thermometry analysis of sonication accuracy and safety margin of volumetric MR imaging-guided high-intensity focused ultrasound ablation of symptomatic uterine fibroids,10.1148/radiol.12111194,23012465,2009-05-11,2009-04-01,2009-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00900107,Time-dependent mobilization of circulating progenitor cells during strenuous exercise in healthy individuals,10.1152/japplphysiol.00532.2009,19797690,2009-05-01,2008-09-01,2009-03-01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
NCT00902876,Treatment of gingival recession defects with a coronally advanced flap and a xenogeneic collagen matrix: a multicenter randomized clinical trial,10.1111/jcpe.12019,23050490,2009-05-14,2009-03-01,2012-01-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00904657,Pharmacokinetic/pharmacodynamic modeling of biomarker response to sunitinib in healthy volunteers,10.1038/clpt.2010.20,20376000,2009-05-19,2008-10-01,2009-04-01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
NCT00905840,A double-blind randomized controlled trial (RCT) of Titanium-13Zirconium versus Titanium Grade IV small-diameter bone level implants in edentulous mandibles--results from a 1-year observation period,10.1111/j.1708-8208.2010.00324.x,21414131,2009-05-20,2007-11-01,2011-09-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00927797,"Pentostatin, cyclophosphamide and rituximab is a safe and effective treatment in patients with Waldenström's macroglobulinemia",10.3109/10428194.2014.911869,24724778,2009-06-23,2005-02-01,2012-01-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00928616,"Plant sterol ester diet supplementation increases serum plant sterols and markers of cholesterol synthesis, but has no effect on total cholesterol levels",10.1016/j.jsbmb.2016.07.016,27473562,2009-06-25,2009-04-01,2009-06-01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
NCT00930475,The mTOR inhibitor everolimus in combination with carboplatin in metastatic breast cancer--a phase I trial,NA,22843927,2009-06-18,2009-02-01,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
NCT00938743,"Driving performance in adults with ADHD: results from a randomized, waiting list controlled trial with atomoxetine",10.1016/j.eurpsy.2012.08.001,23062837,2009-07-13,2008-01-01,2009-12-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
NCT00953264,"Relation between fibroblast growth factor-21, adiposity, metabolism, and weight reduction",10.1016/j.metabol.2010.02.016,20362303,2009-08-05,2007-12-01,2013-12-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00955565,Three-dimensional navigation is more accurate than two-dimensional navigation or conventional fluoroscopy for percutaneous sacroiliac screw fixation in the dysmorphic sacrum: a randomized multicenter study,10.1097/bot.0000000000000092,24694553,2009-07-17,2008-06-01,2010-01-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT00958750,"A randomized, single-blind trial of 5% minoxidil foam once daily versus 2% minoxidil solution twice daily in the treatment of androgenetic alopecia in women",10.1016/j.jaad.2010.09.724,21700360,2009-08-12,2008-06-01,2009-06-01,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
NCT00974506,Effects and feasibility of an Integrative Medicine program for geriatric patients-a cluster-randomized pilot study,10.2147/cia.s45242,23901266,2009-09-09,2009-08-01,2011-10-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT00989352,High-dose methotrexate-based immuno-chemotherapy for elderly primary CNS lymphoma patients (PRIMAIN study),10.1038/leu.2016.334,27843136,2009-10-02,2009-09-01,2011-09-01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01013259,Tolerability and clinical outcome of coseasonal treatment with Escherichia coli strain Nissle 1917 in grass pollen-allergic subjects,10.1159/000356328,24247760,2009-11-10,2009-02-01,2009-10-01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
NCT01049971,Reduction of wound infections in laparoscopic-assisted colorectal resections by plastic wound ring drapes (REDWIL)?--A randomized controlled trial,10.1007/s00423-012-0954-4,22526415,2010-01-14,2007-12-01,2011-01-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01051518,Four-year experience with the CoreValve transcatheter heart valve,10.4244/eijy15m10_10,27159659,2010-01-15,2006-05-01,2013-06-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01055119,Effect of supplementation with long-chain ω-3 polyunsaturated fatty acids on behavior and cognition in children with attention deficit/hyperactivity disorder (ADHD): a randomized placebo-controlled intervention trial,10.1016/j.plefa.2014.04.004,24958525,2010-01-22,2009-04-01,2012-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01060501,Prognostic factors influencing the survival of patients with colon cancer receiving adjuvant 5-FU treatment,10.1016/j.ejso.2008.01.019,18313881,2010-02-01,1992-07-01,2009-07-01,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
NCT01065246,Re-challenge with catumaxomab in patients with malignant ascites: results from the SECIMAS study,10.1007/s12032-014-0308-x,25367854,2010-01-13,2009-11-01,2011-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01072305,"Peristaltic pneumatic compression of the legs reduces fluid demand and improves hemodynamic stability during surgery: a randomized, prospective study",10.1097/aln.0b013e31820c3973,21307764,2010-02-18,2009-02-01,2009-06-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01116466,Towards physiological ankle movements with the ActiGait implantable drop foot stimulator in chronic stroke,10.3233/rnn-120283,23756541,2010-04-23,2009-08-01,2010-03-01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
NCT01122433,Performance of the C-MAC video laryngoscope in patients after a limited glottic view using Macintosh laryngoscopy,10.1111/j.1365-2044.2011.06872.x,21883131,2010-05-05,2010-04-01,2010-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01137305,Do soft skills predict surgical performance?: a single-center randomized controlled trial evaluating predictors of skill acquisition in virtual reality laparoscopy,10.1007/s00268-010-0933-2,21190109,2010-06-02,2008-06-01,2009-05-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01145092,A single nucleotide polymorphism associates with the response of muscle ATP synthesis to long-term exercise training in relatives of type 2 diabetic humans,10.2337/dc11-1426,22190678,2010-06-14,2006-02-01,2009-03-01,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01145248,A novel method of forceps biopsy improves the diagnosis of proximal biliary malignancies,10.1007/s10620-010-1535-4,21221795,2010-06-14,2006-01-01,2009-07-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01159366,Incidence and distribution of occluded culprit arteries and impact of coronary collaterals on outcome in patients with non-ST-segment elevation myocardial infarction and early invasive treatment strategy,10.1007/s00392-010-0269-9,21165625,2010-07-08,2006-07-01,2010-01-01,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01174420,Trabeculectomy using mitomycin C versus an atelocollagen implant: clinical results of a randomized trial and histopathologic findings,10.1159/000356400,24401481,2010-08-02,2009-11-01,2011-11-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01187888,"PROSPERA: a randomized, controlled trial evaluating rasagiline in progressive supranuclear palsy",10.1007/s00415-016-8169-1,27230855,2010-08-20,2010-01-01,2012-06-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01191359,Immunologic response and safety in birch pollen sublingual versus oral vestibule immunotherapy: a pilot study,10.1016/j.jaci.2014.03.026,24794686,2010-08-27,2010-01-01,2011-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01206790,The effect of trauma-focused therapy on the altered T cell distribution in individuals with PTSD: evidence from a randomized controlled trial,10.1016/j.jpsychires.2014.03.016,24726027,2010-09-21,2009-06-01,2012-01-01,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
NCT01207960,Efficacy of a trauma-focused treatment approach for dental phobia: a randomized clinical trial,10.1111/eos.12090,24206075,2010-06-29,2010-01-01,2011-09-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01208194,"Maintenance treatment with the immunomodulator MGN1703, a Toll-like receptor 9 (TLR9) agonist, in patients with metastatic colorectal carcinoma and disease control after chemotherapy: a randomised, double-blind, placebo-controlled trial",10.1007/s00432-014-1682-7,24816725,2010-08-27,2010-06-01,2013-03-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NCT01209377,"A Comparison of Dual Attention, Eye Movements, and Exposure Only during Eye Movement Desensitization and Reprocessing for Posttraumatic Stress Disorder: Results from a Randomized Clinical Trial",10.1159/000447671,27744424,2010-06-17,2010-04-01,2012-04-01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT01212718,Response prediction in metastasised colorectal cancer using intratumoural thymidylate synthase: results of a randomised multicentre trial,10.1016/j.ejca.2011.11.007,22133572,2010-09-09,2001-07-01,2010-09-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT01215266,Prospective randomized double-blind multicentre phase II study comparing gemcitabine and cisplatin plus sorafenib chemotherapy with gemcitabine and cisplatin plus placebo in locally advanced and/or metastasized urothelial cancer: SUSE (AUO-AB 31/05),10.1111/bju.12437,24053564,2010-10-01,2006-10-01,2011-06-01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
NCT01216605,Oxytocin differentially modulates eye gaze to naturalistic social signals of happiness and anger,10.1016/j.psyneuen.2012.10.002,23117026,2010-10-06,2009-11-01,2010-01-01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
