id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	ab_addressed	ab_justified	ab_wording	ft_addressed	ft_justified	ft_wording	trn_reported	trn_location	reg_reported	reg_location	reg_wording	comment
DRKS00004275	Parallel Randomized Controlled Clinical Trial in Patients with Temporomandibular Disorders Treated with a CAD/CAM Versus a Conventional Stabilization Splint	10.11607/ijp.4711	27479339	2012-08-09	2012-07-24	2013-10-31	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered in the World Health Organization International Clinical Trials Registry Platform (DRKS00004275)	NA
DRKS00004335	Postprandial activation of metabolic and inflammatory signalling pathways in human peripheral mononuclear cells	10.1017/s0007114514000208	24576401	2012-10-12	2010-09-14	2010-12-20	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered at the German Clinical Trials Register as DRKS00004335 (www.germanctr.de).	NA
DRKS00004541	The effects of heart rate variability biofeedback in patients with preterm labour	10.1007/s10484-013-9238-1	24271650	2012-11-19	2006-10-20	2009-10-28	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered in the German Clinical Trials Register (DRKS00004541).	NA
DRKS00004653	Synergistic effects of noradrenergic modulation with atomoxetine and 10 Hz repetitive transcranial magnetic stimulation on motor learning in healthy humans	10.1186/1471-2202-15-46	24690416	2013-01-16	2012-05-28	2012-10-01	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study is registered in German Clinical Trials Register (DRKS-ID: DRKS00004653).	NA
DRKS00004721	Geriatric patients with cognitive impairment	10.3238/arztebl.2015.0103	25780869	2013-02-11	2012-02-01	2013-08-30	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study of the LUCAS hospital cohort (BMBF registration numbers 01ET0708 and 01ET002A; German Clinical Trials Registry number [DRKS-ID]: DRKS00004721) 	NA
DRKS00004726	Standardized, App-based disinfection of iPads in a clinical and nonclinical setting: comparative analysis	10.2196/jmir.2643	23945468	2013-02-26	2011-08-22	2011-10-21	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
DRKS00004826	Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study	10.1186/1471-2407-13-407	24006873	2013-03-19	2006-04-03	2010-12-31	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
DRKS00005054	Effect of 10% fluoride on the remineralization of dentin in situ	10.1590/1678-775720150239	26814458	2013-06-19	2010-10-04	2011-09-13	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study has the following German Clinical Trials Register number: DRKS00005054. 	NA
DRKS00005596	Psychophysiological effects of stress management in patients with atopic dermatitis: a randomized controlled trial	10.2340/00015555-1415	22983681	2013-12-13	2009-06-18	2010-08-04	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
DRKS00005602	Long-term effectiveness of telephone-based health coaching for heart failure patients: A post-only randomised controlled trial	10.1177/1357633x16668436	27605214	2013-12-18	2008-07-01	2011-12-31	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	introduction	1	introduction	The study is registered in the German Register of Clinical Trials (DRKS): DRKS00005602.	NA
NCT02990039	Do sociodemographic variables and cardiometabolic risk factors moderate the mere-measurement effect on physical activity and sedentary time?	10.1186/s12872-020-01551-9	32503441	2016-11-15	2015-02-01	2016-09-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration: ClinicalTrials.govNCT02990039. Registered 7 December 2016. Retrospectively registered.	0	0	NA	1	abstract	1	abstract	Trial registration: ClinicalTrials.govNCT02990039. Registered 7 December 2016. Retrospectively registered.	NA
NCT01351246	Long-Term Effectiveness of Guided Self-Help for Parents of Children With ADHD in Routine Care-An Observational Study	10.1177/1087054718810797	30449268	2011-05-02	2010-05-01	2014-03-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT01966146	Capacitive ECG Monitoring in Cardiac Patients During Simulated Driving	10.1109/tbme.2018.2855661	30004869	2013-07-17	2013-05-01	2014-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00749723	Treatment of children under 4 years of age with medulloblastoma and ependymoma in the HIT2000/HIT-REZ 2005 trials: Neuropsychological outcome 5 years after treatment	10.1371/journal.pone.0227693	31971950	2008-09-05	2006-02-01	2016-01-31	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT01865604	Impact of tDCS on cerebral autoregulation in aging and in patients with cerebrovascular diseases	10.1212/wnl.0000000000001230	25576632	2012-12-18	2012-04-01	2014-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01791790	Boosting Slow Oscillatory Activity Using tDCS during Early Nocturnal Slow Wave Sleep Does Not Improve Memory Consolidation in Healthy Older Adults	10.1016/j.brs.2016.04.016	27247261	2013-02-13	2013-01-01	2016-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01219244	Combined omega-3 fatty acids, aerobic exercise and cognitive stimulation prevents decline in gray matter volume of the frontal, parietal and cingulate cortex in patients with mild cognitive impairment	10.1016/j.neuroimage.2015.09.050	26433119	2010-10-12	2010-08-01	2016-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01934699	Intra-procedural determination of viability by myocardial deformation imaging: a randomized prospective study in the cardiac catheter laboratory	10.1007/s00392-017-1099-9	28321497	2013-08-29	2011-06-01	2016-07-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	footnotes	1	footnotes	Clinical Trial Registration: Clinicaltrial.gov; NCT01934699.	NA
NCT02071615	Cognitive enhancement effects of stimulants: a randomized controlled trial testing methylphenidate, modafinil, and caffeine	10.1007/s00213-020-05691-w	33201262	2014-02-15	2013-08-01	2014-03-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01914965	Bupropion for the treatment of apathy in Huntington's disease: A multicenter, randomised, double-blind, placebo-controlled, prospective crossover trial	10.1371/journal.pone.0173872	28323838	2013-07-31	2012-06-01	2014-05-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	NA	1	1	The ACTION-HD trial was registered at the EudraCT clinical trial register (EudraCT number 2009-013698-16) on 24th March 2011 prior to inclusion of the first patient. We later registered the trial at clinicaltrials.gov. The authors confirm that all ongoing and related trials for this drug/intervention are registered.	1	abstract	1	abstract	ClinicalTrials.gov 01914965	NA
NCT01845142	Pharmacokinetic Evaluation of a Single Intramuscular High Dose versus an Oral Long-Term Supplementation of Cholecalciferol	10.1371/journal.pone.0169620	28114352	2013-04-24	2013-02-01	2014-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01049100	Role of Surgical Versus Clinical Staging in Chemoradiated FIGO Stage IIB-IVA Cervical Cancer Patients-Acute Toxicity and Treatment Quality of the Uterus-11 Multicenter Phase III Intergroup Trial of the German Radiation Oncology Group and the Gynecologic Cancer Group	10.1016/j.ijrobp.2015.10.027	26853333	2010-01-13	2009-04-01	2017-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02404844	Buparlisib in combination with tamoxifen in pretreated patients with hormone receptor-positive, HER2-negative advanced breast cancer molecularly stratified for PIK3CA mutations and loss of PTEN expression	10.1002/cam4.3092	32352244	2015-02-20	2014-12-01	2017-10-19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02135926	Early termination of THRILL, a prospective study of mechanical thrombectomy in patients with acute ischemic stroke ineligible for i.v. thrombolysis	10.1007/s00062-016-0538-8	27596104	2014-04-30	2014-03-01	2017-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02144870	Efficacy of Habit Reversal Training in Children With Chronic Tic Disorders: A Within-Subject Analysis	10.1177/0145445518796203	30146896	2014-04-14	2013-11-01	2017-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02487381	Effects of Cannabidiol and Delta-9-Tetrahydrocannabinol on Emotion, Cognition, and Attention: A Double-Blind, Placebo-Controlled, Randomized Experimental Trial in Healthy Volunteers	10.3389/fpsyt.2020.576877	33304282	2015-06-29	2015-04-01	2015-08-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03184272	Perioperative non-invasive versus semi-invasive cardiac index monitoring in patients with bariatric surgery - a prospective observational study	10.1186/s12871-020-01110-x	32778047	2017-06-03	2015-06-01	2017-06-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration: The study was registered retrospectively on June 12, 2017 with the registration number NCT03184272 .	1	0	The study was registered retrospectively on June 12, 2017 at https://clinicaltrials.gov/ct2/show/NCT03184272.	1	abstract	1	abstract	Trial registration: The study was registered retrospectively on June 12, 2017 with the registration number NCT03184272 .	NA
NCT02694926	Standardised patient education in adrenal insufficiency: a prospective multi-centre evaluation	10.1530/eje-20-0181	32580144	2016-02-08	2014-12-01	2017-12-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Clinicaltrials.gov identifier: NCT02694926.	NA
NCT02002871	Prospective, Randomized Study on the Efficacy and Safety of Local UV-Free Blue Light Treatment of Eczema	10.1159/000448000	27537360	2013-12-02	2013-10-01	2014-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01347567	Daily home BNP monitoring in heart failure for prediction of impending clinical deterioration: results from the HOME HF study	10.1002/ejhf.1053	29314505	2011-05-03	2011-04-01	2014-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03404232	The use of the DTO‚Ñ¢ hybrid dynamic device: a clinical outcome- and radiological-based prospective clinical trial	10.1186/s12891-018-2103-x	30016956	2018-01-05	2012-01-01	2017-12-31	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration: This trial was registered at the ClinicalTrials Register ( #NCT03404232 , 2018/01/18, registered retrospectively).	1	0	This trial was registered at the ClinicalTrials Register (#NCT03404232, 2018/01/18, registered retrospectively).	1	abstract	1	abstract	Trial registration: This trial was registered at the ClinicalTrials Register ( #NCT03404232 , 2018/01/18, registered retrospectively).	NA
NCT02270853	Sleep-disordered breathing in patients with newly diagnosed lung cancer	10.1186/s12890-018-0645-1	29769049	2014-10-14	2014-04-01	2016-12-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02004847	Prospective Randomized Long-Term Study on the Efficacy and Safety of UV-Free Blue Light for Treating Mild Psoriasis Vulgaris	10.1159/000430495	26044167	2013-11-19	2013-09-01	2014-05-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00787293	Treatment of functional mitral valve regurgitation with the permanent percutaneous transvenous mitral annuloplasty system: results of the multicenter international Percutaneous Transvenous Mitral Annuloplasty System to Reduce Mitral Valve Regurgitation in Patients with Heart Failure trial	10.1016/j.ahj.2013.01.010	23622913	2008-11-05	2008-10-01	2015-11-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03860129	Use of MIRUS‚Ñ¢ for MAC-driven application of isoflurane, sevoflurane, and desflurane in postoperative ICU patients: a randomized controlled trial	10.1186/s13613-019-0594-8	31620921	2018-09-24	2014-12-10	2017-05-31	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration Clinical Trials Registry (ref.: NCT03860129). Registered 24 September 2018-Retrospectively registered.	0	0	NA	1	abstract	1	abstract	Trial registration Clinical Trials Registry (ref.: NCT03860129). Registered 24 September 2018-Retrospectively registered.	NA
NCT03587324	Preoperative platelet transfusions to reverse antiplatelet therapy for urgent non-cardiac surgery: an observational cohort study	10.1111/jth.13962	29383871	2018-07-02	2013-02-01	2015-03-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02468427	A randomized comparison of video demonstration versus hands-on training of medical students for vacuum delivery using Objective Structured Assessment of Technical Skills (OSATS)	10.1097/md.0000000000006355	28296771	2015-05-03	2015-03-01	2015-10-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02330471	Spray Versus Forced Coagulation in Large Loop Excision of the Transformation Zone: A Randomized Trial	10.1097/lgt.0000000000000177	26796660	2014-12-27	2014-01-01	2015-03-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02313493	The Relevance of Infant Outcome Measures: A Pilot-RCT Comparing Baby Triple P Positive Parenting Program With Care as Usual	10.3389/fpsyg.2019.02425	31736826	2014-12-07	2012-09-01	2015-11-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Clinical Trial Registration: www.ClinicalTrials.gov, identifier NCT02313493.	NA
NCT01809379	Pressurized intraperitoneal aerosol chemotherapy in women with recurrent ovarian cancer: A phase 2 study	10.1016/j.ygyno.2015.02.009	25701703	2013-03-08	2013-02-01	2014-09-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00561990	Gemcitabine combined with the monoclonal antibody nimotuzumab is an active first-line regimen in KRAS wildtype patients with locally advanced or metastatic pancreatic cancer: a multicenter, randomized phase IIb study	10.1093/annonc/mdx343	28961832	2007-11-20	2007-09-01	2014-01-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03829839	Common and dissociable effects of oxytocin and lorazepam on the neurocircuitry of fear	10.1073/pnas.1920147117	32385158	2019-02-01	2016-03-03	2017-08-16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT03265899	Oxytocin reduces a chemosensory-induced stress bias in social perception	10.1038/s41386-018-0063-3	29703998	2017-08-18	2015-07-01	2016-11-30	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT03011970	Kinetics and Dose Dependency of Intranasal Oxytocin Effects on Amygdala Reactivity	10.1016/j.biopsych.2017.04.015	28629540	2016-12-12	2014-09-01	2016-02-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	acknowledgments	1	acknowledgments	ClinicalTrials.gov: Temporal Dynamics and Pharmacokinetics of Intranasally Administered Oxytocin; https://clinicaltrials.gov/ct2/show/NCT03011970?term=Pharmacokinetics+Oxytocin&rank=4; NCT03011970.	NA
NCT02701933	Effects of ketamine on brain function during smooth pursuit eye movements	10.1002/hbm.23294	27342447	2016-02-17	2014-04-01	2014-12-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study is registered on http://www.ClinicalTrials.gov (NCT02701933).	NA
NCT02280226	Cardiovascular magnetic resonance assessment of acute cardiovascular effects of voluntary apnoea in elite divers	10.1186/s12968-018-0455-x	29909774	2014-10-29	2014-04-01	2016-07-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02156661	The influence of oxytocin on volitional and emotional ambivalence	10.1093/scan/nsu147	25398434	2014-06-03	2013-05-01	2014-06-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT01914159	RANIBIZUMAB IN PIGMENT EPITHELIAL TEARS SECONDARY TO AGE-RELATED MACULAR DEGENERATION: A Prospective Study	10.1097/iae.0000000000002311	30198967	2013-07-28	2013-02-01	2016-03-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01852149	Treatment of Chronic Functional Mitral¬†Valve Regurgitation With a Percutaneous Annuloplasty System	10.1016/j.jacc.2016.03.591	27339489	2013-05-07	2009-08-01	2015-09-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	(Mitralign Percutaneous Annuloplasty First in Man Study; NCT01852149).	NA
NCT00770783	Magnetic seizure therapy in treatment-resistant depression: clinical, neuropsychological and metabolic effects	10.1017/s0033291714002244	25420474	2008-10-09	2005-02-01	2014-05-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02997137	Impact of a Specific Amino Acid Composition with Micronutrients on Well-Being in Subjects with Chronic Psychological Stress and Exhaustion Conditions: A Pilot Study	10.3390/nu10050551	29710825	2016-12-15	2014-10-01	2016-02-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	1	0	In December 2016, this study was retrospectively registered with the U.S. National Institutes of Health Clinical Trials.gov (NCT02997137).	1	methods	1	methods	In December 2016, this study was retrospectively registered with the U.S. National Institutes of Health Clinical Trials.gov (NCT02997137).	NA
NCT03281616	Lifestyle interventions in Muslim patients with metabolic syndrome-a feasibility study	10.1038/s41430-018-0371-z	30538299	2017-09-11	2014-06-01	2015-09-30	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	Our institutional review board approved the study (clinicaltrials.govas NCT03281616)	Research letter
