id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	trn_reported	trn_location	reg_reported	reg_location	reg_wording	ab_addressed	ab_justified	ab_date	ab_wording	ft_addressed	ft_justified	ft_date	ft_wording	rr_addressed_total	rr_justified_total	rr_date_total	comment	exclude	pub_eudra_nr
NCT01025167	A disease-specific enteral nutrition formula improves nutritional status and functional performance in patients with head and neck and esophageal cancer undergoing chemoradiotherapy: results of a randomized, controlled, multicenter trial	10.1002/cncr.28197	23765693	02.12.09	01.09.06	2010-01-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01025167.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01030666	Regenerative therapy of infrabony defects with or without systemic doxycycline. A randomized placebo-controlled trial	10.1111/j.1600-051x.2012.01861.x	22385260	10.12.09	01.04.07	2011-02-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study is registered under the EudraCT-Nr. 2006-001367-36 and under the number NCT01030666 at ðhttp://www.clinicaltrials.govð.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	2006-001367-36
NCT01045772	Efficacy and safety of the interleukin-1 antagonist rilonacept in Schnitzler syndrome: an open-label study	10.1111/j.1398-9995.2012.02843.x	22583335	07.01.10	01.01.09	2010-09-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01045772.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01065337	Autologous stem cell therapy in the treatment of limb ischaemia induced chronic tissue ulcers of diabetic foot patients	10.1111/j.1742-1241.2011.02886.x	22284892	08.02.10	01.08.05	2009-02-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01065337.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01080664	A phase I dose-escalation study of MSC1992371A, an oral inhibitor of aurora and other kinases, in advanced hematologic malignancies	10.1016/j.leukres.2013.04.025	23746966	02.03.10	01.12.06	2011-08-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01080664.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01080924	Detection of air trapping in chronic obstructive pulmonary disease by low frequency ultrasound	10.1186/1471-2466-12-8	22424178	03.03.10	01.02.10	2010-03-01	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.gov:ðNCT01080924.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01108146	No evidence for differential dose effects of hydrocortisone on intrusive memories in female patients with complex post-traumatic stress disorder--a randomized, double-blind, placebo-controlled, crossover study	10.1177/0269881115592339	26152322	16.02.10	01.10.08	2012-10-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	pubmed	1	pubmed	Trial registration:ðClinicalTrials.govðNCT01108146.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01115101	Pain management after cesarean: a randomized controlled trial of oxycodone versus intravenous piritramide	10.1007/s00404-012-2384-5	22622852	27.04.10	01.07.09	2009-11-01	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration at clinicaltrials.gov identifier:ðNCT 01115101.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01149304	Prospective randomized trial of enoxaparin, pentoxifylline and ursodeoxycholic acid for prevention of radiation-induced liver toxicity	10.1371/journal.pone.0112731	25393877	04.06.10	01.06.09	NA	TRUE	TRUE	TRUE	TRUE	NA	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðEU clinical trials register 2008-002985-70 ClinicalTrials.govðNCT01149304.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01167075	Tolerability and efficacy of a low-volume enteral supplement containing key nutrients in the critically ill	10.1016/j.clnu.2011.04.003	21621886	21.07.10	01.02.06	2009-02-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01167075.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01172119	Polymer-Free Biolimus A9-Coated Stents in the Treatment of De Novo Coronary Lesions: 4- and 12-Month Angiographic Follow-Up and Final 5-Year Clinical Outcomes of the Prospective, Multicenter BioFreedom FIM Clinical Trial	10.1016/j.jcin.2015.09.008	26762911	28.07.10	01.08.08	2014-07-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"(BioFreedom FIM Clinical Trial;ðNCT01172119)."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01175265	The effects of controlled breathing during pulmonary rehabilitation in patients with COPD	10.1159/000324449	21474911	13.07.10	01.11.08	2010-04-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01175265.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01179971	Incorporation of n-3 PUFA and _-linolenic acid in blood lipids and red blood cell lipids together with their influence on disease activity in patients with chronic inflammatory arthritis--a randomized controlled human intervention trial	10.1186/1476-511x-10-130	21816071	04.08.10	01.12.08	2010-01-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrialsðNCT01179971.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01212302	Tailored antiplatelet therapy can overcome clopidogrel and aspirin resistance--the BOchum CLopidogrel and Aspirin Plan (BOCLA-Plan) to improve antiplatelet therapy	10.1186/1741-7015-9-3	21226927	29.09.10	01.10.08	2010-04-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01212302.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01215071	Relationship of the number of removed lymph nodes to bladder cancer and competing mortality after radical cystectomy	10.1016/j.eururo.2014.07.046	25150172	29.09.10	01.02.06	2015-08-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	appendix	1	appendix	Details on the ongoing randomized trials investigating the significance of the extent ofðlymph node dissectionð(ClinicalTrials.gov identifiersðNCT01224665ðandðNCT01215071) may be obtained atðhttps://clinicaltrials.gov/ct2/results?term=bladder+lymph+node+dissection&Search=Searchð(accessed July 22, 2014)	0	0	0	NA	0	0	0	NA	0	0	0	brief communication	0	
NCT01217528	Reduction of inappropriate ICD therapies in patients with primary prevention of sudden cardiac death: DECREASE study	10.1007/s00392-015-0870-z	26002818	10.09.10	01.08.09	2013-01-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"Clinical trial registration:ðhttp://clinicaltrials.gov ; ClinicalTrials.gov identifierðNCT01217528."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01220908	Bronchoscopic lung volume reduction coil treatment of patients with severe heterogeneous emphysema	10.1378/chest.11-0730	22116796	30.09.10	01.01.08	2012-03-01	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"Trial registry:ðClinicalTrials.gov; No.:NCT01220908; URL: www.clinicaltrials.gov"	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01235286	Acute effects of remote ischemic preconditioning on cutaneous microcirculation--a controlled prospective cohort study	10.1186/1471-2482-11-32	22111972	04.11.10	01.09.10	2010-10-01	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.gov:ðNCT01235286.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01244048	Randomized placebo-controlled intervention with n-3 LC-PUFA-supplemented yoghurt: effects on circulating eicosanoids and cardiovascular risk factors	10.1016/j.clnu.2012.12.010	23332800	16.11.10	01.02.09	2009-04-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01244048.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01249677	Chronic reduction of fasting glycemia with insulin glargine improves first- and second-phase insulin secretion in patients with type 2 diabetes	10.2337/dc11-0471	21775756	29.11.10	01.01.09	2010-05-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01249677.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01261091	Stroke-related Early Tracheostomy versus Prolonged Orotracheal Intubation in Neurocritical Care Trial (SETPOINT): a randomized pilot trial	10.1161/strokeaha.112.669895	23204058	15.12.10	01.09.09	2012-04-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	http://www.clinicaltrials.gov. Unique identifier:ðNCT01261091.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01261949	Can Temporal Repetitive Transcranial Magnetic Stimulation be Enhanced by Targeting Affective Components of Tinnitus with Frontal rTMS? A Randomized Controlled Pilot Trial	10.3389/fnsys.2011.00088	22069382	16.12.10	01.04.09	2010-12-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	The study is registered in clinicaltrials.gov (NCT01261949).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01289964	The influence of a series of five dry cupping treatments on pain and mechanical thresholds in patients with chronic non-specific neck pain--a randomised controlled pilot study	10.1186/1472-6882-11-63	21843336	31.01.11	01.07.09	2009-12-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðThe trial was registered at clinicaltrials.gov (NCT01289964).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01296997	Postprandial effects of calcium phosphate supplementation on plasma concentration-double-blind, placebo-controlled cross-over human study	10.1186/1475-2891-12-30	23510513	15.02.11	01.07.10	2010-09-01	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"Trial registration:ðwww.clinicaltrials.gov;ðNCT01296997."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01297712	Endoscopic versus histological characterisation of polyps during screening colonoscopy	10.1136/gutjnl-2013-304562	23812324	14.02.11	01.09.09	2011-04-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trialregno: NCT01297712.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01302951	Penetration of moxifloxacin into liver tissue	10.1016/j.ijantimicag.2012.01.022	22526014	17.01.11	01.07.08	2010-07-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01302951.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01311245	Does stage tailoring matter in brief alcohol interventions for job-seekers? A randomized controlled trial	10.1111/add.12677	24981701	07.03.11	01.07.08	2011-03-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01311245.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01321840	Psychotherapy With Somatosensory Stimulation for Endometriosis-Associated Pain: A Randomized Controlled Trial	10.1097/aog.0000000000001691	27741200	23.03.11	01.03.10	2012-12-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Clinical trial registration:ðClinicalTrials.gov, https://clinicaltrials.gov,ðNCT01321840.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01323556	Panic disorder with agoraphobia from a behavioral neuroscience perspective: Applying the research principles formulated by the Research Domain Criteria (RDoC) initiative	10.1111/psyp.12553	26877119	03.03.11	01.03.10	2012-05-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	footnotes	1	footnotes	The study was registered with the NCT01323556.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01324037	Safety and feasibility of a diagnostic algorithm combining clinical probability, d-dimer testing, and ultrasonography for suspected upper extremity deep venous thrombosis: a prospective management study	10.7326/m13-2056	24687068	25.03.11	01.03.10	2013-04-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	ClinicalTrials.gov:ðNCT01324037	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01327430	Milk phospholipid and plant sterol-dependent modulation of plasma lipids in healthy volunteers	10.1007/s00394-012-0427-0	22836514	30.03.11	01.05.10	2010-06-01	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01327430.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01328210	Effects of phlebotomy-induced reduction of body iron stores on metabolic syndrome: results from a randomized clinical trial	10.1186/1741-7015-10-54	22647517	30.03.11	01.07.08	2009-05-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.gov:ðNCT01328210ðPlease see related article: http://www.biomedcentral.com/1741-7015/10/53.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01328899	Lung volume reduction coil treatment for patients with severe emphysema: a European multicentre trial	10.1136/thoraxjnl-2014-205221	24891327	01.04.11	01.12.09	2013-01-01	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration number: NCT01328899.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01370135	Ranibizumab as adjuvant in the treatment of rubeosis iridis and neovascular glaucoma--results from a prospective interventional case series	10.1007/s00417-013-2428-y	23893090	27.05.11	01.11.08	2011-07-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	"The study design is registered atðwww.clinicaltrials.govð(NCT01370135; accessed May 27, 2011)"	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01381198	Distal rectus femoris transfer as part of multilevel surgery in children with spastic diplegia--a randomized clinical trial	10.1016/j.gaitpost.2012.02.017	22425637	21.06.11	01.06.07	2011-05-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01381198.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01382030	A phase II study evaluating neo-/adjuvant EIA chemotherapy, surgical resection and radiotherapy in high-risk soft tissue sarcoma	10.1186/1471-2407-11-510	22152120	17.06.11	01.06.05	2011-01-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01382030, EudraCT 2004-002501-72.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	2004-002501-72
NCT01384058	Ezetimibe alone and in combination lowers the concentration of small, dense low-density lipoproteins in type 2 diabetes mellitus	10.1016/j.atherosclerosis.2011.10.043	22115011	23.06.11	01.11.07	2010-06-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	NCT01384058	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01394692	Intraoperative MRI guidance and extent of resection in glioma surgery: a randomised, controlled trial	10.1016/s1470-2045(11)70196-6	21868284	13.07.11	01.10.07	2011-01-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This study is registered with ClinicalTrials.gov, numberðNCT01394692.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01415804	Endovascular repair of type B aortic dissection: long-term results of the randomized investigation of stent grafts in aortic dissection trial	10.1161/circinterventions.113.000463	23922146	11.08.11	01.02.02	2011-03-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Clinical trial registration url:ðhttp://www.clinicaltrials.gov. Unique identifier:ðNCT01415804.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01433653	Efficacy of an outpatient treatment for prolonged grief disorder: a randomized controlled clinical trial	10.1016/j.jad.2014.05.035	25082115	18.07.11	01.05.05	2011-02-01	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was approved by the universityðs ethics committee and has been registered with Clinical Trials (Identifier: NCT01433653)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01450865	Activation of axonal Kv7 channels in human peripheral nerve by flupirtine but not placebo - therapeutic potential for peripheral neuropathies: results of a randomised controlled trial	10.1186/1479-5876-11-34	23394517	10.10.11	01.10.09	2010-08-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials registration isðNCT01450865.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01456351	Bendamustine plus rituximab versus fludarabine plus rituximab for patients with relapsed indolent and mantle-cell lymphomas: a multicentre, randomised, open-label, non-inferiority phase 3 trial	10.1016/s1470-2045(15)00447-7	26655425	11.10.11	01.09.03	2010-12-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This study is registered with ClinicalTrials.gov, numberðNCT01456351ð(closed to enrolment, follow-up is ongoing).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01481584	Nutritional evaluation of rapeseed protein compared to soy protein for quality, plasma amino acids, and nitrogen balance--a randomized cross-over intervention study in humans	10.1016/j.clnu.2012.11.005	23260747	24.11.11	01.05.10	2011-11-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This trial was registered at ClinicalTrials.gov Identifier:ðNCT01481584	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01500993	Chemoradiotherapy with capecitabine versus fluorouracil for locally advanced rectal cancer: a randomised, multicentre, non-inferiority, phase 3 trial	10.1016/s1470-2045(12)70116-x	22503032	21.12.11	01.03.02	2011-03-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This trial is registered with ClinicalTrials.gov, numberðNCT01500993.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01502241	Temozolomide chemotherapy alone versus radiotherapy alone for malignant astrocytoma in the elderly: the NOA-08 randomised, phase 3 trial	10.1016/s1470-2045(12)70164-x	22578793	24.12.11	01.01.05	2011-11-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This trial is registered with ClinicalTrials.gov, numberðNCT01502241.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01516021	Fat intake modulates cerebral blood flow in homeostatic and gustatory brain areas in humans	10.3945/ajcn.111.031492	22572644	09.01.12	01.01.11	2011-03-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This trial was registered at clinicaltrials.gov asðNCT01516021.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01525537	Sufentanil administration guided by surgical pleth index vs standard practice during sevoflurane anaesthesia: a randomized controlled pilot study	10.1093/bja/aet485	24535604	26.01.12	01.03.09	2011-10-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Clinical trial registrationðNCT01525537. (Registered at Clinicaltrials.gov.).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01539330	Pilot investigation on long-term subcutaneous microdialysis: proof of principle in humans	10.1208/s12248-012-9412-z	23065438	09.02.12	01.02.09	2013-08-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	1	methods	1	methods	"Registration of the clinical trial was made at ClinicalTrials.gov (identifier:ðNCT01539330;ðhttp://www.clinicaltrials.gov) and the European Clinical Trials Database EudraCT (no. 2008-008524-32)"	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	2008-008524-32
NCT01540357	Mindfulness-and body-psychotherapy-based group treatment of chronic tinnitus: a randomized controlled pilot study	10.1186/1472-6882-12-235	23186556	22.02.12	01.05.10	2012-01-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	The study is registered with clinicaltrials.gov (NCT01540357).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01566825	Differential effect of an anticholinergic antidepressant on sleep-dependent memory consolidation	10.5665/sleep.3674	24790277	27.03.12	01.08.08	2009-05-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01566825.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT01586091	The inhibition by levocetirizine and fexofenadine of the histamine-induced wheal and flare response in healthy Caucasian and Japanese volunteers	10.2340/00015555-1490	23147964	23.04.12	01.02.11	2012-02-01	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01586091.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00094497	Combination chemotherapy in advanced adrenocortical carcinoma	10.1056/nejmoa1200966	22551107	19.10.04	01.06.04	2010-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	ClinicalTrials.gov number,ÊNCT00094497	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00094653	Improved survival with ipilimumab in patients with metastatic melanoma	10.1056/nejmoa1003466	20525992	21.10.04	01.09.04	2009-10-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	ClinicalTrials.gov number,ÊNCT00094653	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
NCT00095875	Induction chemotherapy followed by concurrent chemoradiotherapy (sequential chemoradiotherapy) versus concurrent chemoradiotherapy alone in locally advanced head and neck cancer (PARADIGM): a randomised phase 3 trial	10.1016/s1470-2045(13)70011-1	23414589	09.11.04	01.08.04	2012-04-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	The trial is registered with ClinicalTrials.gov, numberÊNCT00095875.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
